OUTCOME,NAME,TEAM_CITY,HOME,DATE,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,MIN,OREB,PF,PTS,REB,START_POSITION,STL,TO
1,Marcus Morris,Detroit,1,02_15_17,1,1,13,3,0,0,11,3,27,0,0,0,36,0,1,6,13,F,0,2
1,Jon Leuer,Detroit,1,02_15_17,0,1,7,0,0,0,7,5,71,10,10,100,34,1,2,20,8,F,0,1
1,Andre Drummond,Detroit,1,02_15_17,3,0,7,0,0,0,8,4,50,2,1,50,19,4,3,9,11,C,0,2
1,Kentavious Caldwell-Pope,Detroit,1,02_15_17,1,0,4,7,2,29,15,7,47,0,0,0,37,1,2,16,5,G,0,0
1,Reggie Jackson,Detroit,1,02_15_17,4,0,0,4,3,75,12,8,67,4,3,75,28,0,2,22,0,G,2,3
1,Aron Baynes,Detroit,1,02_15_17,0,1,9,0,0,0,8,1,13,0,0,0,26,2,3,2,11,N/A,0,1
1,Ish Smith,Detroit,1,02_15_17,3,1,2,1,0,0,10,4,40,2,2,100,20,0,0,10,2,N/A,0,2
1,Stanley Johnson,Detroit,1,02_15_17,2,0,1,3,0,0,3,0,0,0,0,0,17,0,3,0,1,N/A,0,1
1,Tobias Harris,Detroit,1,02_15_17,1,0,3,1,1,100,8,4,50,4,4,100,24,1,0,13,4,N/A,0,3
1,Reggie Bullock,Detroit,1,02_15_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Darrun Hilliard,Detroit,1,02_15_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Boban Marjanovic,Detroit,1,02_15_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Beno Udrih,Detroit,1,02_15_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Gordon Hayward,Utah,1,02_08_17,3,0,4,4,1,25,16,7,44,2,2,100,26,1,0,17,5,F,1,0
1,Derrick Favors,Utah,1,02_08_17,2,0,5,1,0,0,7,5,71,2,2,100,25,2,3,12,7,F,1,2
1,Rudy Gobert,Utah,1,02_08_17,3,2,9,0,0,0,10,4,40,2,2,100,30,7,3,10,16,C,0,1
1,Joe Ingles,Utah,1,02_08_17,2,0,2,3,1,33,3,1,33,0,0,0,22,0,1,3,2,G,1,0
1,George Hill,Utah,1,02_08_17,3,0,1,6,2,33,11,6,55,8,5,63,25,0,3,19,1,G,1,0
1,Trey Lyles,Utah,1,02_08_17,0,0,1,4,2,50,7,3,43,0,0,0,14,0,0,8,1,N/A,0,1
1,Dante Exum,Utah,1,02_08_17,5,0,3,2,1,50,7,5,71,0,0,0,23,0,4,11,3,N/A,1,3
1,Alec Burks,Utah,1,02_08_17,0,0,5,3,1,33,8,4,50,4,4,100,23,0,2,13,5,N/A,2,0
1,Joe Johnson,Utah,1,02_08_17,1,0,2,8,6,75,14,10,71,1,1,100,24,1,1,27,3,N/A,0,0
1,Boris Diaw,Utah,1,02_08_17,3,0,2,0,0,0,2,1,50,0,0,0,15,1,0,2,3,N/A,2,1
1,Shelvin Mack,Utah,1,02_08_17,3,0,1,1,0,0,2,1,50,2,1,50,5,0,0,3,1,N/A,0,0
1,Jeff Withey,Utah,1,02_08_17,0,0,1,0,0,0,1,1,100,0,0,0,5,0,1,2,1,N/A,0,0
1,Raul Neto,Utah,1,02_08_17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,N/A,0,0
1,Solomon Hill,New Orleans,0,02_08_17,1,0,0,3,1,33,3,1,33,0,0,0,25,0,1,3,0,F,1,1
1,Terrence Jones,New Orleans,0,02_08_17,1,0,6,1,0,0,16,9,56,3,3,100,35,2,0,21,8,F,1,2
1,Anthony Davis,New Orleans,0,02_08_17,2,6,6,0,0,0,12,4,33,5,4,80,30,3,1,12,9,C,0,1
1,Buddy Hield,New Orleans,0,02_08_17,0,0,2,6,2,33,7,3,43,0,0,0,19,0,3,8,2,G,1,0
1,Jrue Holiday,New Orleans,0,02_08_17,2,0,5,4,1,25,12,7,58,3,0,0,31,1,2,15,6,G,1,4
1,E'Twaun Moore,New Orleans,0,02_08_17,2,0,0,4,1,25,11,6,55,0,0,0,19,0,1,13,0,N/A,0,4
1,Dante Cunningham,New Orleans,0,02_08_17,2,0,4,1,0,0,4,2,50,0,0,0,24,0,2,4,4,N/A,1,0
1,Tim Frazier,New Orleans,0,02_08_17,4,0,3,1,0,0,4,1,25,10,9,90,24,0,4,11,3,N/A,0,1
1,Donatas Motiejunas,New Orleans,0,02_08_17,2,0,4,1,0,0,3,1,33,2,1,50,20,1,3,3,5,N/A,1,0
1,Langston Galloway,New Orleans,0,02_08_17,1,0,0,3,0,0,5,1,20,2,2,100,12,0,0,4,0,N/A,0,0
1,Alexis Ajinca,New Orleans,0,02_08_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Omer Asik,New Orleans,0,02_08_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Tyreke Evans,New Orleans,0,02_08_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,PJ Tucker,Phoenix,1,01_06_15,1,0,5,3,1,33,7,2,29,0,0,0,27,1,1,5,6,F,1,2
1,Markieff Morris,Phoenix,1,01_06_15,2,0,6,4,2,50,17,10,59,5,4,80,35,4,3,26,10,F,1,2
1,Alex Len,Phoenix,1,01_06_15,0,5,6,0,0,0,7,4,57,2,1,50,24,2,2,9,8,C,0,0
1,Goran Dragic,Phoenix,1,01_06_15,3,0,5,4,2,50,13,7,54,0,0,0,39,1,2,16,6,G,1,3
1,Eric Bledsoe,Phoenix,1,01_06_15,10,0,4,4,0,0,10,3,30,6,4,67,38,2,2,10,6,G,2,7
1,Marcus Morris,Phoenix,1,01_06_15,2,0,0,3,0,0,6,2,33,3,2,67,19,0,1,6,0,N/A,0,1
1,Miles Plumlee,Phoenix,1,01_06_15,0,0,1,0,0,0,4,2,50,0,0,0,11,1,2,4,2,N/A,0,0
1,Gerald Green,Phoenix,1,01_06_15,0,1,4,5,0,0,9,2,22,3,3,100,16,0,1,7,4,N/A,2,2
1,Isaiah Thomas,Phoenix,1,01_06_15,1,0,3,2,2,100,8,5,63,8,7,88,31,1,2,19,4,N/A,0,2
1,Zoran Dragic,Phoenix,1,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Archie Goodwin,Phoenix,1,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Shavlik Randolph,Phoenix,1,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,TJ Warren,Phoenix,1,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Giannis Antetokounmpo,Milwaukee,0,01_06_15,2,1,9,2,0,0,13,7,54,2,2,100,34,3,3,16,12,F,0,1
1,Johnny O'Bryant III,Milwaukee,0,01_06_15,0,1,3,0,0,0,4,1,25,2,1,50,14,0,1,3,3,F,0,1
1,Zaza Pachulia,Milwaukee,0,01_06_15,2,0,4,0,0,0,7,2,29,4,3,75,24,4,2,7,8,C,1,6
1,Khris Middleton,Milwaukee,0,01_06_15,2,0,1,2,1,50,9,4,44,4,4,100,30,0,1,13,1,G,2,1
1,Brandon Knight,Milwaukee,0,01_06_15,4,1,2,8,2,25,20,10,50,4,4,100,35,0,1,26,2,G,3,1
1,Jared Dudley,Milwaukee,0,01_06_15,2,0,3,4,0,0,9,3,33,4,4,100,24,1,3,10,4,N/A,1,0
1,John Henson,Milwaukee,0,01_06_15,3,1,2,0,0,0,9,6,67,2,1,50,24,4,4,13,6,N/A,0,3
1,O.J. Mayo,Milwaukee,0,01_06_15,3,0,1,3,0,0,6,2,33,0,0,0,18,0,1,4,1,N/A,0,2
1,Kendall Marshall,Milwaukee,0,01_06_15,4,0,3,1,0,0,4,0,0,0,0,0,13,0,2,0,3,N/A,1,0
1,Jerryd Bayless,Milwaukee,0,01_06_15,0,1,3,0,0,0,7,2,29,0,0,0,24,1,3,4,4,N/A,1,2
1,Ersan Ilyasova,Milwaukee,0,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Nate Wolters,Milwaukee,0,01_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Jae Crowder,Boston,0,03_05_17,1,0,10,5,2,40,10,6,60,3,2,67,33,0,1,16,10,F,0,1
1,Amir Johnson,Boston,0,03_05_17,3,3,4,3,1,33,11,5,46,2,2,100,27,4,4,13,8,F,1,0
1,Jonas Jerebko,Boston,0,03_05_17,1,0,2,3,0,0,4,0,0,2,1,50,20,3,3,1,5,C,0,0
1,Jaylen Brown,Boston,0,03_05_17,3,0,4,1,1,100,8,4,50,10,5,50,30,2,4,14,6,G,1,1
1,Isaiah Thomas,Boston,0,03_05_17,5,0,2,12,5,42,25,10,40,11,10,91,32,0,4,35,2,G,2,1
1,Marcus Smart,Boston,0,03_05_17,3,0,3,3,0,0,5,1,20,12,9,75,28,0,4,11,3,N/A,1,2
1,Tyler Zeller,Boston,0,03_05_17,0,0,4,0,0,0,1,0,0,0,0,0,6,1,2,0,5,N/A,0,3
1,Kelly Olynyk,Boston,0,03_05_17,1,2,3,2,0,0,5,0,0,0,0,0,22,1,2,0,4,N/A,0,3
1,Gerald Green,Boston,0,03_05_17,0,0,3,3,0,0,5,1,20,0,0,0,15,1,1,2,4,N/A,0,1
1,Terry Rozier,Boston,0,03_05_17,0,0,3,5,4,80,9,5,56,0,0,0,20,1,1,14,4,N/A,1,0
1,Jordan Mickey,Boston,0,03_05_17,2,1,2,0,0,0,2,0,0,0,0,0,9,1,2,0,3,N/A,0,0
1,James Young,Boston,0,03_05_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,TJ Warren,Phoenix,1,03_05_17,1,2,5,2,0,0,10,6,60,3,2,67,32,2,3,14,7,F,1,0
1,Marquese Chriss,Phoenix,1,03_05_17,0,5,5,3,0,0,9,5,56,0,0,0,25,1,2,10,6,F,1,1
1,Alex Len,Phoenix,1,03_05_17,1,0,1,0,0,0,7,3,43,3,2,67,13,1,3,8,2,C,0,0
1,Devin Booker,Phoenix,1,03_05_17,0,0,5,3,1,33,10,5,50,6,5,83,27,0,5,16,5,G,1,1
1,Eric Bledsoe,Phoenix,1,03_05_17,9,0,6,5,2,40,20,9,45,8,8,100,35,0,2,28,6,G,0,4
1,Alan Williams,Phoenix,1,03_05_17,0,1,11,0,0,0,12,5,42,3,1,33,31,4,5,11,15,N/A,2,1
1,Jared Dudley,Phoenix,1,03_05_17,0,0,4,4,0,0,6,0,0,0,0,0,18,0,3,0,4,N/A,1,2
1,Tyler Ulis,Phoenix,1,03_05_17,5,0,2,1,1,100,12,8,67,3,3,100,33,0,2,20,2,N/A,1,0
1,"Derrick Jones, Jr.",Phoenix,1,03_05_17,0,2,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,N/A,0,0
1,Leandro Barbosa,Phoenix,1,03_05_17,0,0,1,2,0,0,8,1,13,0,0,0,13,2,1,2,3,N/A,0,2
1,Tyson Chandler,Phoenix,1,03_05_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Brandon Knight,Phoenix,1,03_05_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Ronnie Price,Phoenix,1,03_05_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Glenn Robinson III,Indiana,0,11_20_16,2,0,9,5,2,40,14,6,43,2,2,100,45,2,4,16,11,F,0,2
0,Thaddeus Young,Indiana,0,11_20_16,1,0,7,5,2,40,18,9,50,3,0,0,38,3,0,20,10,F,2,1
0,Myles Turner,Indiana,0,11_20_16,0,2,7,1,0,0,8,2,25,12,11,92,38,3,4,15,10,C,1,1
0,Monta Ellis,Indiana,0,11_20_16,7,0,4,2,1,50,10,5,50,1,1,100,42,0,2,12,4,G,2,8
0,Jeff Teague,Indiana,0,11_20_16,9,0,5,4,3,75,16,9,56,9,9,100,40,0,2,30,5,G,6,3
0,Rodney Stuckey,Indiana,0,11_20_16,1,0,1,2,1,50,9,3,33,4,1,25,17,1,0,8,2,N/A,1,1
0,Al Jefferson,Indiana,0,11_20_16,1,0,2,0,0,0,5,1,20,0,0,0,14,3,4,2,5,N/A,0,2
0,Aaron Brooks,Indiana,0,11_20_16,1,0,0,3,2,67,6,4,67,0,0,0,13,1,1,10,1,N/A,0,2
0,Lavoy Allen,Indiana,0,11_20_16,1,0,1,0,0,0,2,1,50,0,0,0,15,2,2,2,3,N/A,1,1
0,Georges Niang,Indiana,0,11_20_16,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,N/A,0,1
0,CJ Miles,Indiana,0,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Kevin Seraphin,Indiana,0,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Joe Young,Indiana,0,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Andre Roberson,Oklahoma City,1,11_20_16,1,1,5,4,2,50,5,2,40,0,0,0,36,1,3,6,6,F,1,0
0,Domantas Sabonis,Oklahoma City,1,11_20_16,0,0,3,5,1,20,10,3,30,0,0,0,20,3,2,7,6,F,2,2
0,Steven Adams,Oklahoma City,1,11_20_16,0,0,4,0,0,0,7,3,43,2,2,100,34,4,5,8,8,C,2,4
0,Victor Oladipo,Oklahoma City,1,11_20_16,6,0,5,6,2,33,14,6,43,0,0,0,38,0,2,14,5,G,2,4
0,Russell Westbrook,Oklahoma City,1,11_20_16,15,0,6,8,2,25,34,13,38,5,3,60,40,5,3,31,11,G,1,7
0,Alex Abrines,Oklahoma City,1,11_20_16,1,0,0,4,0,0,9,4,44,0,0,0,23,0,0,8,0,N/A,1,1
0,Joffrey Lauvergne,Oklahoma City,1,11_20_16,2,1,5,3,1,33,5,3,60,1,0,0,26,2,1,7,7,N/A,0,0
0,Enes Kanter,Oklahoma City,1,11_20_16,3,3,4,2,1,50,9,5,56,6,5,83,25,0,3,16,4,N/A,1,2
0,Jerami Grant,Oklahoma City,1,11_20_16,0,2,1,1,1,100,3,3,100,2,2,100,15,0,4,9,1,N/A,0,0
0,Anthony Morrow,Oklahoma City,1,11_20_16,0,0,1,3,0,0,5,2,40,2,1,50,7,0,0,5,1,N/A,0,0
0,Nick Collison,Oklahoma City,1,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Josh Huestis,Oklahoma City,1,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Kyle Singler,Oklahoma City,1,11_20_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Bojan Bogdanovic,Brooklyn,0,12_03_16,3,0,1,4,2,50,17,8,47,8,6,75,32,1,2,24,2,F,0,3
1,Anthony Bennett,Brooklyn,0,12_03_16,1,0,10,3,0,0,6,3,50,2,1,50,23,4,4,7,14,F,0,1
1,Brook Lopez,Brooklyn,0,12_03_16,6,3,3,9,3,33,17,3,18,6,4,67,29,1,5,13,4,C,1,2
1,Sean Kilpatrick,Brooklyn,0,12_03_16,3,0,1,5,1,20,13,3,23,13,12,92,29,0,0,19,1,G,0,0
1,Isaiah Whitehead,Brooklyn,0,12_03_16,0,0,3,2,0,0,6,3,50,0,0,0,24,0,3,6,3,G,0,3
1,Joe Harris,Brooklyn,0,12_03_16,2,0,5,7,3,43,12,7,58,0,0,0,30,0,3,17,5,N/A,1,1
1,Justin Hamilton,Brooklyn,0,12_03_16,1,0,2,3,0,0,6,0,0,0,0,0,18,1,2,0,3,N/A,1,2
1,Rondae Hollis-Jefferson,Brooklyn,0,12_03_16,3,1,8,3,1,33,5,2,40,3,0,0,24,1,3,5,9,N/A,3,1
1,Randy Foye,Brooklyn,0,12_03_16,2,0,2,4,1,25,5,2,40,0,0,0,20,0,3,5,2,N/A,0,1
1,Luis Scola,Brooklyn,0,12_03_16,0,1,1,1,0,0,4,3,75,1,1,100,11,2,1,7,3,N/A,0,0
1,Trevor Booker,Brooklyn,0,12_03_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Yogi Ferrell,Brooklyn,0,12_03_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Giannis Antetokounmpo,Milwaukee,1,12_03_16,6,5,9,3,1,33,9,5,56,8,5,63,35,1,4,16,10,F,2,3
1,Jabari Parker,Milwaukee,1,12_03_16,2,0,6,2,0,0,13,6,46,7,3,43,33,2,1,15,8,F,2,0
1,John Henson,Milwaukee,1,12_03_16,2,2,6,0,0,0,11,7,64,7,6,86,27,1,3,20,7,C,1,1
1,Tony Snell,Milwaukee,1,12_03_16,1,1,3,7,2,29,10,4,40,0,0,0,27,0,4,10,3,G,0,1
1,Matthew Dellavedova,Milwaukee,1,12_03_16,6,0,1,2,0,0,10,6,60,6,6,100,27,1,2,18,2,G,0,1
1,Malcolm Brogdon,Milwaukee,1,12_03_16,4,0,2,2,0,0,8,2,25,1,1,100,21,0,0,5,2,N/A,0,0
1,Michael Beasley,Milwaukee,1,12_03_16,1,1,3,0,0,0,5,2,40,2,1,50,18,0,4,5,3,N/A,0,2
1,Greg Monroe,Milwaukee,1,12_03_16,1,1,5,0,0,0,10,5,50,3,3,100,21,2,4,13,7,N/A,4,2
1,Jason Terry,Milwaukee,1,12_03_16,0,0,1,2,1,50,3,1,33,0,0,0,17,0,1,3,1,N/A,0,0
1,Mirza Teletovic,Milwaukee,1,12_03_16,2,0,3,6,2,33,6,2,33,2,1,50,15,0,1,7,3,N/A,0,1
1,Thon Maker,Milwaukee,1,12_03_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Miles Plumlee,Milwaukee,1,12_03_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Rashad Vaughn,Milwaukee,1,12_03_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
1,Dorian Finney-Smith,Dallas,0,11_08_16,1,0,3,1,1,100,2,2,100,0,0,0,20,0,1,5,3,F,0,0
1,Harrison Barnes,Dallas,0,11_08_16,2,0,2,3,1,33,18,11,61,9,8,89,40,0,3,31,2,F,0,1
1,Andrew Bogut,Dallas,0,11_08_16,2,2,7,1,0,0,5,1,20,0,0,0,29,2,1,2,9,C,0,3
1,Wesley Matthews,Dallas,0,11_08_16,7,0,2,4,1,25,10,4,40,0,0,0,38,1,2,9,3,G,2,1
1,J.J. Barea,Dallas,0,11_08_16,8,0,6,6,2,33,15,7,47,2,2,100,34,1,1,18,7,G,0,4
1,Dwight Powell,Dallas,0,11_08_16,0,1,3,0,0,0,9,5,56,0,0,0,27,1,0,10,4,N/A,5,1
1,Seth Curry,Dallas,0,11_08_16,4,0,3,7,4,57,15,9,60,2,1,50,31,1,2,23,4,N/A,3,1
1,Justin Anderson,Dallas,0,11_08_16,0,1,3,1,1,100,8,4,50,2,2,100,21,2,2,11,5,N/A,1,0
1,Quincy Acy,Dallas,0,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Nicolas Brussino,Dallas,0,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,AJ Hammons,Dallas,0,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Salah Mejri,Dallas,0,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Deron Williams,Dallas,0,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Luol Deng,Los Angeles,1,11_08_16,3,0,4,2,0,0,5,1,20,0,0,0,30,1,2,2,5,F,0,1
1,Julius Randle,Los Angeles,1,11_08_16,1,0,5,0,0,0,12,6,50,4,3,75,31,5,4,15,10,F,1,6
1,Timofey Mozgov,Los Angeles,1,11_08_16,1,0,2,0,0,0,4,2,50,0,0,0,20,0,0,4,2,C,0,0
1,Nick Young,Los Angeles,1,11_08_16,0,0,2,6,3,50,12,7,58,3,3,100,29,0,3,20,2,G,0,0
1,D'Angelo Russell,Los Angeles,1,11_08_16,7,0,5,4,2,50,9,5,56,1,0,0,26,0,4,12,5,G,0,3
1,Brandon Ingram,Los Angeles,1,11_08_16,1,1,4,2,1,50,5,2,40,0,0,0,26,0,1,5,4,N/A,1,1
1,Lou Williams,Los Angeles,1,11_08_16,3,0,3,8,2,25,15,5,33,4,3,75,23,1,2,15,4,N/A,1,0
1,Tarik Black,Los Angeles,1,11_08_16,2,0,3,0,0,0,2,1,50,0,0,0,15,0,1,2,3,N/A,0,0
1,Jordan Clarkson,Los Angeles,1,11_08_16,2,0,0,3,2,67,12,9,75,2,2,100,28,0,0,22,0,N/A,3,3
1,Jose Calderon,Los Angeles,1,11_08_16,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,N/A,0,2
1,Thomas Robinson,Los Angeles,1,11_08_16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,N/A,0,0
1,Metta World Peace,Los Angeles,1,11_08_16,0,0,0,1,0,0,2,0,0,0,0,0,3,1,1,0,1,N/A,0,0
1,Marcelo Huertas,Los Angeles,1,11_08_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Matt Barnes,Los Angeles,1,03_08_15,2,1,0,3,0,0,7,4,57,2,1,50,23,0,2,9,0,F,0,0
0,Spencer Hawes,Los Angeles,1,03_08_15,2,1,4,0,0,0,6,2,33,0,0,0,19,1,2,4,5,F,0,0
0,DeAndre Jordan,Los Angeles,1,03_08_15,1,0,11,0,0,0,2,2,100,4,2,50,32,3,3,6,14,C,1,2
0,JJ Redick,Los Angeles,1,03_08_15,2,0,1,5,2,40,12,8,67,0,0,0,27,0,0,18,1,G,2,2
0,Chris Paul,Los Angeles,1,03_08_15,11,0,2,4,0,0,17,7,41,0,0,0,31,3,4,14,5,G,2,5
0,Austin Rivers,Los Angeles,1,03_08_15,2,0,3,4,1,25,14,8,57,5,5,100,31,0,3,22,3,N/A,2,4
0,Glen Davis,Los Angeles,1,03_08_15,0,1,5,0,0,0,11,4,36,1,0,0,24,2,4,8,7,N/A,0,1
0,Hedo Turkoglu,Los Angeles,1,03_08_15,0,0,1,7,4,57,7,4,57,0,0,0,21,0,2,12,1,N/A,1,1
0,Nate Robinson,Los Angeles,1,03_08_15,3,0,1,2,1,50,6,1,17,2,2,100,20,0,1,5,1,N/A,0,0
0,Jordan Hamilton,Los Angeles,1,03_08_15,1,0,2,0,0,0,1,0,0,0,0,0,9,0,1,0,2,N/A,0,3
0,CJ Wilcox,Los Angeles,1,03_08_15,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N/A,0,0
0,Dahntay Jones,Los Angeles,1,03_08_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Ekpe Udoh,Los Angeles,1,03_08_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Harrison Barnes,Golden State,0,03_08_15,0,0,8,4,1,25,12,3,25,4,3,75,34,0,1,10,8,F,3,1
0,Draymond Green,Golden State,0,03_08_15,6,1,3,7,3,43,15,8,53,4,4,100,28,0,3,23,3,F,1,0
0,Andrew Bogut,Golden State,0,03_08_15,0,1,4,0,0,0,2,1,50,0,0,0,19,0,2,2,4,C,1,1
0,Klay Thompson,Golden State,0,03_08_15,2,1,1,5,3,60,13,9,69,0,0,0,30,0,1,21,1,G,0,2
0,Stephen Curry,Golden State,0,03_08_15,4,0,1,2,2,100,9,3,33,4,4,100,32,0,1,12,1,G,3,4
0,Andre Iguodala,Golden State,0,03_08_15,5,0,3,3,0,0,5,1,20,2,2,100,23,1,0,4,4,N/A,0,0
0,Leandro Barbosa,Golden State,0,03_08_15,2,0,0,1,1,100,7,4,57,0,0,0,16,0,3,9,0,N/A,2,4
0,Marreese Speights,Golden State,0,03_08_15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,N/A,0,0
